gsp_name,gsp_lat,gsp_lon,region_name,DemandPk,DemandAM,DemandPM,year
COWL_1,51.71105,-1.18901,Cowley,166.426,71.442,92.162,21
COWL_1,51.71105,-1.18901,Cowley,167.127,71.328,92.055,22
COWL_1,51.71105,-1.18901,Cowley,171.032,72.464,93.545,23
COWL_1,51.71105,-1.18901,Cowley,174.137,73.486,94.929,24
COWL_1,51.71105,-1.18901,Cowley,177.241,74.168,95.78,25
COWL_1,51.71105,-1.18901,Cowley,179.644,74.963,96.844,26
COWL_1,51.71105,-1.18901,Cowley,181.847,75.758,97.802,27
COWL_1,51.71105,-1.18901,Cowley,182.748,76.553,98.866,28
COWL_1,51.71105,-1.18901,Cowley,183.549,77.348,100.037,29
COWL_1,51.71105,-1.18901,Cowley,185.953,78.257,101.208,30
COWL_1,51.71105,-1.18901,Cowley,187.955,79.052,102.272,31
COWL_1,51.71105,-1.18901,Cowley,189.958,79.733,103.23,32
COWL_1,51.71105,-1.18901,Cowley,192.361,80.642,104.507,33
COWL_1,51.71105,-1.18901,Cowley,194.364,81.437,105.465,34
COWL_1,51.71105,-1.18901,Cowley,195.866,81.891,106.316,35
COWL_1,51.71105,-1.18901,Cowley,196.968,82.346,106.848,36
COWL_1,51.71105,-1.18901,Cowley,197.668,82.573,107.274,37
COWL_1,51.71105,-1.18901,Cowley,198.069,82.686,107.593,38
COWL_1,51.71105,-1.18901,Cowley,198.47,82.914,107.806,39
COWL_1,51.71105,-1.18901,Cowley,198.77,83.027,108.125,40
COWL_1,51.71105,-1.18901,Cowley,199.671,83.368,108.551,41
COWL_1,51.71105,-1.18901,Cowley,200.572,83.709,109.083,42
COWL_1,51.71105,-1.18901,Cowley,201.574,84.049,109.615,43
COWL_1,51.71105,-1.18901,Cowley,202.275,84.39,110.147,44
COWL_1,51.71105,-1.18901,Cowley,202.775,84.617,110.467,45
COWL_1,51.71105,-1.18901,Cowley,203.476,84.958,110.999,46
COWL_1,51.71105,-1.18901,Cowley,204.077,85.185,111.318,47
COWL_1,51.71105,-1.18901,Cowley,204.578,85.412,111.744,48
COWL_1,51.71105,-1.18901,Cowley,205.079,85.526,112.063,49
COWL_1,51.71105,-1.18901,Cowley,205.279,85.64,112.169,50
ECLA_1,51.92579,-0.90565,East Claydon,108.443,40.975,55.013,21
ECLA_1,51.92579,-0.90565,East Claydon,108.899,40.91,54.95,22
ECLA_1,51.92579,-0.90565,East Claydon,111.444,41.562,55.839,23
ECLA_1,51.92579,-0.90565,East Claydon,113.467,42.148,56.665,24
ECLA_1,51.92579,-0.90565,East Claydon,115.49,42.539,57.173,25
ECLA_1,51.92579,-0.90565,East Claydon,117.055,42.995,57.808,26
ECLA_1,51.92579,-0.90565,East Claydon,118.491,43.451,58.38,27
ECLA_1,51.92579,-0.90565,East Claydon,119.078,43.907,59.015,28
ECLA_1,51.92579,-0.90565,East Claydon,119.6,44.363,59.714,29
ECLA_1,51.92579,-0.90565,East Claydon,121.166,44.884,60.413,30
ECLA_1,51.92579,-0.90565,East Claydon,122.471,45.34,61.048,31
ECLA_1,51.92579,-0.90565,East Claydon,123.776,45.731,61.62,32
ECLA_1,51.92579,-0.90565,East Claydon,125.342,46.252,62.382,33
ECLA_1,51.92579,-0.90565,East Claydon,126.647,46.708,62.954,34
ECLA_1,51.92579,-0.90565,East Claydon,127.626,46.969,63.462,35
ECLA_1,51.92579,-0.90565,East Claydon,128.343,47.229,63.78,36
ECLA_1,51.92579,-0.90565,East Claydon,128.8,47.359,64.034,37
ECLA_1,51.92579,-0.90565,East Claydon,129.061,47.425,64.225,38
ECLA_1,51.92579,-0.90565,East Claydon,129.322,47.555,64.352,39
ECLA_1,51.92579,-0.90565,East Claydon,129.518,47.62,64.542,40
ECLA_1,51.92579,-0.90565,East Claydon,130.105,47.815,64.796,41
ECLA_1,51.92579,-0.90565,East Claydon,130.692,48.011,65.114,42
ECLA_1,51.92579,-0.90565,East Claydon,131.345,48.206,65.432,43
ECLA_1,51.92579,-0.90565,East Claydon,131.802,48.402,65.749,44
ECLA_1,51.92579,-0.90565,East Claydon,132.128,48.532,65.94,45
ECLA_1,51.92579,-0.90565,East Claydon,132.585,48.727,66.257,46
ECLA_1,51.92579,-0.90565,East Claydon,132.976,48.858,66.448,47
ECLA_1,51.92579,-0.90565,East Claydon,133.302,48.988,66.702,48
ECLA_1,51.92579,-0.90565,East Claydon,133.629,49.053,66.893,49
ECLA_1,51.92579,-0.90565,East Claydon,133.759,49.118,66.956,50
ENDE_1,52.59726,-1.21548,Enderby,159.636,55.503,74.51,21
ENDE_1,52.59726,-1.21548,Enderby,160.308,55.415,74.424,22
ENDE_1,52.59726,-1.21548,Enderby,164.054,56.297,75.628,23
ENDE_1,52.59726,-1.21548,Enderby,167.032,57.091,76.747,24
ENDE_1,52.59726,-1.21548,Enderby,170.009,57.621,77.435,25
ENDE_1,52.59726,-1.21548,Enderby,172.315,58.239,78.295,26
ENDE_1,52.59726,-1.21548,Enderby,174.428,58.856,79.07,27
ENDE_1,52.59726,-1.21548,Enderby,175.292,59.474,79.93,28
ENDE_1,52.59726,-1.21548,Enderby,176.061,60.092,80.877,29
ENDE_1,52.59726,-1.21548,Enderby,178.366,60.797,81.823,30
ENDE_1,52.59726,-1.21548,Enderby,180.287,61.415,82.683,31
ENDE_1,52.59726,-1.21548,Enderby,182.208,61.945,83.458,32
ENDE_1,52.59726,-1.21548,Enderby,184.513,62.651,84.49,33
ENDE_1,52.59726,-1.21548,Enderby,186.434,63.268,85.265,34
ENDE_1,52.59726,-1.21548,Enderby,187.875,63.621,85.953,35
ENDE_1,52.59726,-1.21548,Enderby,188.931,63.974,86.383,36
ENDE_1,52.59726,-1.21548,Enderby,189.604,64.151,86.727,37
ENDE_1,52.59726,-1.21548,Enderby,189.988,64.239,86.985,38
ENDE_1,52.59726,-1.21548,Enderby,190.372,64.415,87.157,39
ENDE_1,52.59726,-1.21548,Enderby,190.66,64.504,87.416,40
ENDE_1,52.59726,-1.21548,Enderby,191.525,64.768,87.76,41
ENDE_1,52.59726,-1.21548,Enderby,192.389,65.033,88.19,42
ENDE_1,52.59726,-1.21548,Enderby,193.35,65.298,88.62,43
ENDE_1,52.59726,-1.21548,Enderby,194.022,65.562,89.05,44
ENDE_1,52.59726,-1.21548,Enderby,194.502,65.739,89.308,45
ENDE_1,52.59726,-1.21548,Enderby,195.175,66.004,89.739,46
ENDE_1,52.59726,-1.21548,Enderby,195.751,66.18,89.997,47
ENDE_1,52.59726,-1.21548,Enderby,196.231,66.357,90.341,48
ENDE_1,52.59726,-1.21548,Enderby,196.711,66.445,90.599,49
ENDE_1,52.59726,-1.21548,Enderby,196.903,66.533,90.685,50
GREN_1,52.24269,-0.72736,Grendon,204.661,70.913,111.816,21
GREN_1,52.24269,-0.72736,Grendon,205.523,70.8,111.687,22
GREN_1,52.24269,-0.72736,Grendon,210.326,71.927,113.494,23
GREN_1,52.24269,-0.72736,Grendon,214.143,72.942,115.173,24
GREN_1,52.24269,-0.72736,Grendon,217.961,73.619,116.206,25
GREN_1,52.24269,-0.72736,Grendon,220.916,74.408,117.497,26
GREN_1,52.24269,-0.72736,Grendon,223.625,75.197,118.659,27
GREN_1,52.24269,-0.72736,Grendon,224.733,75.986,119.95,28
GREN_1,52.24269,-0.72736,Grendon,225.719,76.775,121.37,29
GREN_1,52.24269,-0.72736,Grendon,228.674,77.677,122.791,30
GREN_1,52.24269,-0.72736,Grendon,231.137,78.466,124.082,31
GREN_1,52.24269,-0.72736,Grendon,233.6,79.143,125.244,32
GREN_1,52.24269,-0.72736,Grendon,236.555,80.045,126.793,33
GREN_1,52.24269,-0.72736,Grendon,239.018,80.834,127.955,34
GREN_1,52.24269,-0.72736,Grendon,240.865,81.285,128.988,35
GREN_1,52.24269,-0.72736,Grendon,242.22,81.736,129.634,36
GREN_1,52.24269,-0.72736,Grendon,243.082,81.961,130.15,37
GREN_1,52.24269,-0.72736,Grendon,243.574,82.074,130.538,38
GREN_1,52.24269,-0.72736,Grendon,244.067,82.299,130.796,39
GREN_1,52.24269,-0.72736,Grendon,244.436,82.412,131.183,40
GREN_1,52.24269,-0.72736,Grendon,245.544,82.75,131.7,41
GREN_1,52.24269,-0.72736,Grendon,246.653,83.089,132.345,42
GREN_1,52.24269,-0.72736,Grendon,247.884,83.427,132.991,43
GREN_1,52.24269,-0.72736,Grendon,248.746,83.765,133.637,44
GREN_1,52.24269,-0.72736,Grendon,249.362,83.991,134.024,45
GREN_1,52.24269,-0.72736,Grendon,250.224,84.329,134.67,46
GREN_1,52.24269,-0.72736,Grendon,250.963,84.554,135.057,47
GREN_1,52.24269,-0.72736,Grendon,251.578,84.78,135.573,48
GREN_1,52.24269,-0.72736,Grendon,252.194,84.892,135.961,49
GREN_1,52.24269,-0.72736,Grendon,252.44,85.005,136.09,50
RATS_1,52.86342,-1.25444,Ratcliffe,146.896,56.488,68.348,21
RATS_1,52.86342,-1.25444,Ratcliffe,147.514,56.398,68.269,22
RATS_1,52.86342,-1.25444,Ratcliffe,150.961,57.296,69.374,23
RATS_1,52.86342,-1.25444,Ratcliffe,153.701,58.105,70.4,24
RATS_1,52.86342,-1.25444,Ratcliffe,156.441,58.643,71.031,25
RATS_1,52.86342,-1.25444,Ratcliffe,158.562,59.272,71.82,26
RATS_1,52.86342,-1.25444,Ratcliffe,160.507,59.901,72.531,27
RATS_1,52.86342,-1.25444,Ratcliffe,161.302,60.529,73.32,28
RATS_1,52.86342,-1.25444,Ratcliffe,162.009,61.158,74.188,29
RATS_1,52.86342,-1.25444,Ratcliffe,164.131,61.876,75.056,30
RATS_1,52.86342,-1.25444,Ratcliffe,165.898,62.505,75.845,31
RATS_1,52.86342,-1.25444,Ratcliffe,167.666,63.044,76.556,32
RATS_1,52.86342,-1.25444,Ratcliffe,169.787,63.762,77.503,33
RATS_1,52.86342,-1.25444,Ratcliffe,171.555,64.391,78.213,34
RATS_1,52.86342,-1.25444,Ratcliffe,172.881,64.75,78.845,35
RATS_1,52.86342,-1.25444,Ratcliffe,173.853,65.109,79.239,36
RATS_1,52.86342,-1.25444,Ratcliffe,174.472,65.289,79.555,37
RATS_1,52.86342,-1.25444,Ratcliffe,174.825,65.379,79.792,38
RATS_1,52.86342,-1.25444,Ratcliffe,175.179,65.558,79.95,39
RATS_1,52.86342,-1.25444,Ratcliffe,175.444,65.648,80.186,40
RATS_1,52.86342,-1.25444,Ratcliffe,176.239,65.918,80.502,41
RATS_1,52.86342,-1.25444,Ratcliffe,177.035,66.187,80.897,42
RATS_1,52.86342,-1.25444,Ratcliffe,177.919,66.457,81.291,43
RATS_1,52.86342,-1.25444,Ratcliffe,178.537,66.726,81.686,44
RATS_1,52.86342,-1.25444,Ratcliffe,178.979,66.906,81.923,45
RATS_1,52.86342,-1.25444,Ratcliffe,179.598,67.175,82.317,46
RATS_1,52.86342,-1.25444,Ratcliffe,180.128,67.355,82.554,47
RATS_1,52.86342,-1.25444,Ratcliffe,180.57,67.534,82.87,48
RATS_1,52.86342,-1.25444,Ratcliffe,181.012,67.624,83.106,49
RATS_1,52.86342,-1.25444,Ratcliffe,181.189,67.714,83.185,50
STAY_1,53.07717,-0.86738,Staythorpe,82.772,31.258,58.37,21
STAY_1,53.07717,-0.86738,Staythorpe,83.12,31.209,58.303,22
STAY_1,53.07717,-0.86738,Staythorpe,85.062,31.705,59.246,23
STAY_1,53.07717,-0.86738,Staythorpe,86.606,32.153,60.123,24
STAY_1,53.07717,-0.86738,Staythorpe,88.15,32.451,60.662,25
STAY_1,53.07717,-0.86738,Staythorpe,89.345,32.799,61.336,26
STAY_1,53.07717,-0.86738,Staythorpe,90.441,33.147,61.942,27
STAY_1,53.07717,-0.86738,Staythorpe,90.889,33.494,62.617,28
STAY_1,53.07717,-0.86738,Staythorpe,91.288,33.842,63.358,29
STAY_1,53.07717,-0.86738,Staythorpe,92.483,34.24,64.099,30
STAY_1,53.07717,-0.86738,Staythorpe,93.479,34.588,64.773,31
STAY_1,53.07717,-0.86738,Staythorpe,94.475,34.886,65.38,32
STAY_1,53.07717,-0.86738,Staythorpe,95.67,35.284,66.189,33
STAY_1,53.07717,-0.86738,Staythorpe,96.666,35.631,66.795,34
STAY_1,53.07717,-0.86738,Staythorpe,97.413,35.83,67.335,35
STAY_1,53.07717,-0.86738,Staythorpe,97.961,36.029,67.672,36
STAY_1,53.07717,-0.86738,Staythorpe,98.31,36.128,67.941,37
STAY_1,53.07717,-0.86738,Staythorpe,98.509,36.178,68.143,38
STAY_1,53.07717,-0.86738,Staythorpe,98.708,36.277,68.278,39
STAY_1,53.07717,-0.86738,Staythorpe,98.858,36.327,68.481,40
STAY_1,53.07717,-0.86738,Staythorpe,99.306,36.476,68.75,41
STAY_1,53.07717,-0.86738,Staythorpe,99.754,36.625,69.087,42
STAY_1,53.07717,-0.86738,Staythorpe,100.252,36.774,69.424,43
STAY_1,53.07717,-0.86738,Staythorpe,100.601,36.923,69.761,44
STAY_1,53.07717,-0.86738,Staythorpe,100.85,37.023,69.963,45
STAY_1,53.07717,-0.86738,Staythorpe,101.198,37.172,70.3,46
STAY_1,53.07717,-0.86738,Staythorpe,101.497,37.271,70.503,47
STAY_1,53.07717,-0.86738,Staythorpe,101.746,37.371,70.772,48
STAY_1,53.07717,-0.86738,Staythorpe,101.995,37.42,70.974,49
STAY_1,53.07717,-0.86738,Staythorpe,102.095,37.47,71.042,50
SBAR,52.95976,-1.05062,Stoke Bardolph,53.247,16.563,31.38,21
SBAR,52.95976,-1.05062,Stoke Bardolph,53.471,16.536,31.344,22
SBAR,52.95976,-1.05062,Stoke Bardolph,54.72,16.8,31.851,23
SBAR,52.95976,-1.05062,Stoke Bardolph,55.713,17.037,32.322,24
SBAR,52.95976,-1.05062,Stoke Bardolph,56.707,17.195,32.612,25
SBAR,52.95976,-1.05062,Stoke Bardolph,57.475,17.379,32.975,26
SBAR,52.95976,-1.05062,Stoke Bardolph,58.18,17.563,33.301,27
SBAR,52.95976,-1.05062,Stoke Bardolph,58.469,17.748,33.663,28
SBAR,52.95976,-1.05062,Stoke Bardolph,58.725,17.932,34.062,29
SBAR,52.95976,-1.05062,Stoke Bardolph,59.494,18.143,34.46,30
SBAR,52.95976,-1.05062,Stoke Bardolph,60.135,18.327,34.823,31
SBAR,52.95976,-1.05062,Stoke Bardolph,60.775,18.485,35.149,32
SBAR,52.95976,-1.05062,Stoke Bardolph,61.544,18.696,35.584,33
SBAR,52.95976,-1.05062,Stoke Bardolph,62.185,18.88,35.91,34
SBAR,52.95976,-1.05062,Stoke Bardolph,62.666,18.985,36.2,35
SBAR,52.95976,-1.05062,Stoke Bardolph,63.018,19.091,36.381,36
SBAR,52.95976,-1.05062,Stoke Bardolph,63.242,19.143,36.526,37
SBAR,52.95976,-1.05062,Stoke Bardolph,63.37,19.17,36.634,38
SBAR,52.95976,-1.05062,Stoke Bardolph,63.499,19.222,36.707,39
SBAR,52.95976,-1.05062,Stoke Bardolph,63.595,19.249,36.816,40
SBAR,52.95976,-1.05062,Stoke Bardolph,63.883,19.328,36.961,41
SBAR,52.95976,-1.05062,Stoke Bardolph,64.171,19.407,37.142,42
SBAR,52.95976,-1.05062,Stoke Bardolph,64.492,19.486,37.323,43
SBAR,52.95976,-1.05062,Stoke Bardolph,64.716,19.565,37.504,44
SBAR,52.95976,-1.05062,Stoke Bardolph,64.876,19.617,37.613,45
SBAR,52.95976,-1.05062,Stoke Bardolph,65.1,19.696,37.794,46
SBAR,52.95976,-1.05062,Stoke Bardolph,65.293,19.749,37.903,47
SBAR,52.95976,-1.05062,Stoke Bardolph,65.453,19.802,38.048,48
SBAR,52.95976,-1.05062,Stoke Bardolph,65.613,19.828,38.156,49
SBAR,52.95976,-1.05062,Stoke Bardolph,65.677,19.854,38.193,50
WBUR_1,53.35891,-0.80781,West Burton,67.749,21.205,41.909,21
WBUR_1,53.35891,-0.80781,West Burton,68.035,21.172,41.861,22
WBUR_1,53.35891,-0.80781,West Burton,69.624,21.509,42.538,23
WBUR_1,53.35891,-0.80781,West Burton,70.888,21.812,43.168,24
WBUR_1,53.35891,-0.80781,West Burton,72.152,22.014,43.555,25
WBUR_1,53.35891,-0.80781,West Burton,73.13,22.25,44.039,26
WBUR_1,53.35891,-0.80781,West Burton,74.027,22.486,44.474,27
WBUR_1,53.35891,-0.80781,West Burton,74.394,22.722,44.958,28
WBUR_1,53.35891,-0.80781,West Burton,74.72,22.958,45.491,29
WBUR_1,53.35891,-0.80781,West Burton,75.698,23.228,46.023,30
WBUR_1,53.35891,-0.80781,West Burton,76.514,23.464,46.507,31
WBUR_1,53.35891,-0.80781,West Burton,77.329,23.666,46.942,32
WBUR_1,53.35891,-0.80781,West Burton,78.307,23.936,47.523,33
WBUR_1,53.35891,-0.80781,West Burton,79.122,24.172,47.959,34
WBUR_1,53.35891,-0.80781,West Burton,79.734,24.307,48.346,35
WBUR_1,53.35891,-0.80781,West Burton,80.182,24.442,48.588,36
WBUR_1,53.35891,-0.80781,West Burton,80.468,24.509,48.781,37
WBUR_1,53.35891,-0.80781,West Burton,80.631,24.543,48.926,38
WBUR_1,53.35891,-0.80781,West Burton,80.794,24.61,49.023,39
WBUR_1,53.35891,-0.80781,West Burton,80.916,24.644,49.168,40
WBUR_1,53.35891,-0.80781,West Burton,81.283,24.745,49.362,41
WBUR_1,53.35891,-0.80781,West Burton,81.65,24.846,49.604,42
WBUR_1,53.35891,-0.80781,West Burton,82.057,24.947,49.846,43
WBUR_1,53.35891,-0.80781,West Burton,82.343,25.049,50.088,44
WBUR_1,53.35891,-0.80781,West Burton,82.547,25.116,50.233,45
WBUR_1,53.35891,-0.80781,West Burton,82.832,25.217,50.475,46
WBUR_1,53.35891,-0.80781,West Burton,83.077,25.285,50.62,47
WBUR_1,53.35891,-0.80781,West Burton,83.28,25.352,50.814,48
WBUR_1,53.35891,-0.80781,West Burton,83.484,25.386,50.959,49
WBUR_1,53.35891,-0.80781,West Burton,83.566,25.419,51.007,50
BRWA1,51.1168,-2.9677,Bridgewater,60.141,27.117,56.937,21
BRWA1,51.1168,-2.9677,Bridgewater,60.394,27.074,56.871,22
BRWA1,51.1168,-2.9677,Bridgewater,61.806,27.505,57.792,23
BRWA1,51.1168,-2.9677,Bridgewater,62.927,27.893,58.647,24
BRWA1,51.1168,-2.9677,Bridgewater,64.049,28.152,59.173,25
BRWA1,51.1168,-2.9677,Bridgewater,64.918,28.454,59.83,26
BRWA1,51.1168,-2.9677,Bridgewater,65.714,28.755,60.422,27
BRWA1,51.1168,-2.9677,Bridgewater,66.039,29.057,61.079,28
BRWA1,51.1168,-2.9677,Bridgewater,66.329,29.359,61.803,29
BRWA1,51.1168,-2.9677,Bridgewater,67.197,29.704,62.526,30
BRWA1,51.1168,-2.9677,Bridgewater,67.921,30.006,63.183,31
BRWA1,51.1168,-2.9677,Bridgewater,68.645,30.264,63.775,32
BRWA1,51.1168,-2.9677,Bridgewater,69.513,30.609,64.564,33
BRWA1,51.1168,-2.9677,Bridgewater,70.237,30.911,65.156,34
BRWA1,51.1168,-2.9677,Bridgewater,70.78,31.083,65.682,35
BRWA1,51.1168,-2.9677,Bridgewater,71.178,31.256,66.01,36
BRWA1,51.1168,-2.9677,Bridgewater,71.431,31.342,66.273,37
BRWA1,51.1168,-2.9677,Bridgewater,71.576,31.385,66.471,38
BRWA1,51.1168,-2.9677,Bridgewater,71.721,31.471,66.602,39
BRWA1,51.1168,-2.9677,Bridgewater,71.829,31.515,66.799,40
BRWA1,51.1168,-2.9677,Bridgewater,72.155,31.644,67.062,41
BRWA1,51.1168,-2.9677,Bridgewater,72.48,31.773,67.391,42
BRWA1,51.1168,-2.9677,Bridgewater,72.842,31.903,67.72,43
BRWA1,51.1168,-2.9677,Bridgewater,73.096,32.032,68.049,44
BRWA1,51.1168,-2.9677,Bridgewater,73.277,32.118,68.246,45
BRWA1,51.1168,-2.9677,Bridgewater,73.53,32.247,68.575,46
BRWA1,51.1168,-2.9677,Bridgewater,73.747,32.334,68.772,47
BRWA1,51.1168,-2.9677,Bridgewater,73.928,32.42,69.035,48
BRWA1,51.1168,-2.9677,Bridgewater,74.109,32.463,69.232,49
BRWA1,51.1168,-2.9677,Bridgewater,74.181,32.506,69.298,50
MITY_1,51.60728,-2.00116,Minety,112.277,35.845,82.304,21
MITY_1,51.60728,-2.00116,Minety,112.75,35.788,82.209,22
MITY_1,51.60728,-2.00116,Minety,115.384,36.358,83.539,23
MITY_1,51.60728,-2.00116,Minety,117.479,36.871,84.775,24
MITY_1,51.60728,-2.00116,Minety,119.573,37.213,85.535,25
MITY_1,51.60728,-2.00116,Minety,121.194,37.612,86.485,26
MITY_1,51.60728,-2.00116,Minety,122.68,38.011,87.341,27
MITY_1,51.60728,-2.00116,Minety,123.288,38.41,88.291,28
MITY_1,51.60728,-2.00116,Minety,123.829,38.809,89.336,29
MITY_1,51.60728,-2.00116,Minety,125.45,39.265,90.382,30
MITY_1,51.60728,-2.00116,Minety,126.801,39.664,91.332,31
MITY_1,51.60728,-2.00116,Minety,128.152,40.006,92.188,32
MITY_1,51.60728,-2.00116,Minety,129.774,40.462,93.328,33
MITY_1,51.60728,-2.00116,Minety,131.125,40.86,94.183,34
MITY_1,51.60728,-2.00116,Minety,132.138,41.088,94.944,35
MITY_1,51.60728,-2.00116,Minety,132.881,41.316,95.419,36
MITY_1,51.60728,-2.00116,Minety,133.354,41.43,95.799,37
MITY_1,51.60728,-2.00116,Minety,133.624,41.487,96.084,38
MITY_1,51.60728,-2.00116,Minety,133.895,41.601,96.274,39
MITY_1,51.60728,-2.00116,Minety,134.097,41.658,96.559,40
MITY_1,51.60728,-2.00116,Minety,134.705,41.829,96.94,41
MITY_1,51.60728,-2.00116,Minety,135.313,42.0,97.415,42
MITY_1,51.60728,-2.00116,Minety,135.989,42.171,97.89,43
MITY_1,51.60728,-2.00116,Minety,136.462,42.342,98.365,44
MITY_1,51.60728,-2.00116,Minety,136.8,42.456,98.65,45
MITY_1,51.60728,-2.00116,Minety,137.272,42.627,99.125,46
MITY_1,51.60728,-2.00116,Minety,137.678,42.741,99.411,47
MITY_1,51.60728,-2.00116,Minety,138.016,42.855,99.791,48
MITY_1,51.60728,-2.00116,Minety,138.353,42.912,100.076,49
MITY_1,51.60728,-2.00116,Minety,138.488,42.969,100.171,50
TAUN1,51.01643,-3.15387,Taunton,42.983,12.77,19.274,21
TAUN1,51.01643,-3.15387,Taunton,43.164,12.75,19.252,22
TAUN1,51.01643,-3.15387,Taunton,44.173,12.953,19.564,23
TAUN1,51.01643,-3.15387,Taunton,44.974,13.136,19.853,24
TAUN1,51.01643,-3.15387,Taunton,45.776,13.258,20.031,25
TAUN1,51.01643,-3.15387,Taunton,46.397,13.4,20.254,26
TAUN1,51.01643,-3.15387,Taunton,46.966,13.542,20.454,27
TAUN1,51.01643,-3.15387,Taunton,47.199,13.684,20.677,28
TAUN1,51.01643,-3.15387,Taunton,47.405,13.826,20.921,29
TAUN1,51.01643,-3.15387,Taunton,48.026,13.988,21.166,30
TAUN1,51.01643,-3.15387,Taunton,48.543,14.131,21.389,31
TAUN1,51.01643,-3.15387,Taunton,49.061,14.252,21.589,32
TAUN1,51.01643,-3.15387,Taunton,49.681,14.415,21.856,33
TAUN1,51.01643,-3.15387,Taunton,50.199,14.557,22.057,34
TAUN1,51.01643,-3.15387,Taunton,50.587,14.638,22.235,35
TAUN1,51.01643,-3.15387,Taunton,50.871,14.719,22.346,36
TAUN1,51.01643,-3.15387,Taunton,51.052,14.76,22.435,37
TAUN1,51.01643,-3.15387,Taunton,51.155,14.78,22.502,38
TAUN1,51.01643,-3.15387,Taunton,51.259,14.821,22.546,39
TAUN1,51.01643,-3.15387,Taunton,51.337,14.841,22.613,40
TAUN1,51.01643,-3.15387,Taunton,51.569,14.902,22.702,41
TAUN1,51.01643,-3.15387,Taunton,51.802,14.963,22.813,42
TAUN1,51.01643,-3.15387,Taunton,52.061,15.024,22.925,43
TAUN1,51.01643,-3.15387,Taunton,52.242,15.085,23.036,44
TAUN1,51.01643,-3.15387,Taunton,52.371,15.125,23.103,45
TAUN1,51.01643,-3.15387,Taunton,52.552,15.186,23.214,46
TAUN1,51.01643,-3.15387,Taunton,52.707,15.227,23.281,47
TAUN1,51.01643,-3.15387,Taunton,52.837,15.267,23.37,48
TAUN1,51.01643,-3.15387,Taunton,52.966,15.288,23.437,49
TAUN1,51.01643,-3.15387,Taunton,53.018,15.308,23.459,50
CAMB_01,53.729427,-1.000941,Camblesforth,10.877,0.0,5.85,21
CAMB_01,53.729427,-1.000941,Camblesforth,10.923,0.0,5.843,22
CAMB_01,53.729427,-1.000941,Camblesforth,11.178,0.0,5.938,23
CAMB_01,53.729427,-1.000941,Camblesforth,11.381,0.0,6.026,24
CAMB_01,53.729427,-1.000941,Camblesforth,11.584,0.0,6.08,25
CAMB_01,53.729427,-1.000941,Camblesforth,11.741,0.0,6.147,26
CAMB_01,53.729427,-1.000941,Camblesforth,11.885,0.0,6.208,27
CAMB_01,53.729427,-1.000941,Camblesforth,11.944,0.0,6.276,28
CAMB_01,53.729427,-1.000941,Camblesforth,11.996,0.0,6.35,29
CAMB_01,53.729427,-1.000941,Camblesforth,12.153,0.0,6.424,30
CAMB_01,53.729427,-1.000941,Camblesforth,12.284,0.0,6.492,31
CAMB_01,53.729427,-1.000941,Camblesforth,12.415,0.0,6.553,32
CAMB_01,53.729427,-1.000941,Camblesforth,12.572,0.0,6.634,33
CAMB_01,53.729427,-1.000941,Camblesforth,12.703,0.0,6.694,34
CAMB_01,53.729427,-1.000941,Camblesforth,12.801,0.0,6.748,35
CAMB_01,53.729427,-1.000941,Camblesforth,12.873,0.0,6.782,36
CAMB_01,53.729427,-1.000941,Camblesforth,12.919,0.0,6.809,37
CAMB_01,53.729427,-1.000941,Camblesforth,12.945,0.0,6.829,38
CAMB_01,53.729427,-1.000941,Camblesforth,12.971,0.0,6.843,39
CAMB_01,53.729427,-1.000941,Camblesforth,12.991,0.0,6.863,40
CAMB_01,53.729427,-1.000941,Camblesforth,13.05,0.0,6.89,41
CAMB_01,53.729427,-1.000941,Camblesforth,13.109,0.0,6.924,42
CAMB_01,53.729427,-1.000941,Camblesforth,13.174,0.0,6.958,43
CAMB_01,53.729427,-1.000941,Camblesforth,13.22,0.0,6.992,44
CAMB_01,53.729427,-1.000941,Camblesforth,13.253,0.0,7.012,45
CAMB_01,53.729427,-1.000941,Camblesforth,13.299,0.0,7.046,46
CAMB_01,53.729427,-1.000941,Camblesforth,13.338,0.0,7.066,47
CAMB_01,53.729427,-1.000941,Camblesforth,13.371,0.0,7.093,48
CAMB_01,53.729427,-1.000941,Camblesforth,13.403,0.0,7.113,49
CAMB_01,53.729427,-1.000941,Camblesforth,13.416,0.0,7.12,50
DRAX_1,53.73598,-0.9908,Drax,39.877,14.578,16.402,21
DRAX_1,53.73598,-0.9908,Drax,40.045,14.555,16.383,22
DRAX_1,53.73598,-0.9908,Drax,40.981,14.787,16.648,23
DRAX_1,53.73598,-0.9908,Drax,41.725,14.995,16.894,24
DRAX_1,53.73598,-0.9908,Drax,42.468,15.134,17.046,25
DRAX_1,53.73598,-0.9908,Drax,43.044,15.297,17.235,26
DRAX_1,53.73598,-0.9908,Drax,43.572,15.459,17.406,27
DRAX_1,53.73598,-0.9908,Drax,43.788,15.621,17.595,28
DRAX_1,53.73598,-0.9908,Drax,43.98,15.783,17.803,29
DRAX_1,53.73598,-0.9908,Drax,44.556,15.969,18.012,30
DRAX_1,53.73598,-0.9908,Drax,45.036,16.131,18.201,31
DRAX_1,53.73598,-0.9908,Drax,45.516,16.27,18.372,32
DRAX_1,53.73598,-0.9908,Drax,46.091,16.456,18.599,33
